UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Mechanical_Load,Wear_Stress,Wear_Heat
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,9.399999999999977,55427.4,4229.400000000001,35533.799999999996
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.399999999999977,63727.5,5089.5,36468.9
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,9.5,73602.0,6426.0,37104.200000000004
5538,L52717,L,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,9.400000000000034,49440.0,3660.0,38039.6
5539,M20398,M,302.3,311.8,1879,23.0,124,0,0,0,0,0,0,9.5,43217.0,2852.0,38663.200000000004
5540,H34953,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,9.399999999999977,57798.0,4953.0,39585.9
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,9.400000000000034,57331.2,5068.8,41157.6
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,9.400000000000034,60472.600000000006,5654.8,41781.200000000004
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.399999999999977,58240.0,5657.6,42391.2
5544,L52723,L,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,9.400000000000034,74045.0,8142.0,43028.4
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,67077.6,6384.0,43638.0
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,9.400000000000034,59979.4,6276.400000000001,44247.200000000004
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,9.399999999999977,59863.600000000006,6056.400000000001,45819.9
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,9.399999999999977,44506.0,4306.099999999999,46443.299999999996
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,56496.00000000001,5350.400000000001,47393.6
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,9.599999999999966,71997.59999999999,8069.599999999999,48032.6
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,9.599999999999966,63788.399999999994,6725.7,49592.1
5552,H34965,H,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,9.5,64611.799999999996,7662.599999999999,50527.799999999996
5553,H34966,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,9.5,56370.3,5961.900000000001,52104.0
5554,L52733,L,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,9.399999999999977,77968.2,10268.4,53646.799999999996
5555,M20414,M,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,9.5,61144.200000000004,6994.8,54288.0
5556,L52735,L,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,9.5,62366.200000000004,7823.400000000001,55224.0
5557,H34970,H,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,9.5,56994.0,7518.0,55848.0
5558,M20417,M,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,9.5,62466.0,8004.0,57408.0
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,9.399999999999977,62275.3,7498.7,58325.299999999996
5560,M20419,M,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,9.5,62683.200000000004,8164.8,58968.0
5561,L52740,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,9.5,58403.899999999994,7276.799999999999,59884.799999999996
5562,M20421,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,9.399999999999977,62088.299999999996,8982.199999999999,60469.799999999996
5563,L52742,L,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,9.399999999999977,52900.8,6323.700000000001,61404.899999999994
5564,M20423,M,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,9.399999999999977,51660.0,6268.5,62028.299999999996
5565,L52744,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,9.400000000000034,65277.6,9312.2,62983.600000000006
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,9.5,49962.899999999994,6099.599999999999,63627.6
5567,L52746,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,9.600000000000023,66293.5,9373.0,64272.0
5568,M20427,M,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,9.5,79186.0,0.0,0.0
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,9.600000000000023,59212.4,115.80000000000001,936.3000000000001
5570,L52749,L,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,9.600000000000023,55645.2,184.5,1560.0
5571,M20430,M,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,9.700000000000045,71168.40000000001,333.90000000000003,2184.7000000000003
5572,L52751,L,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,9.600000000000023,59199.799999999996,379.0,3120.0
5573,L52752,L,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,9.600000000000023,56238.0,436.79999999999995,3744.0
5574,L52753,L,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,9.699999999999989,43971.4,354.2,4370.8
5575,L52754,L,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,9.600000000000023,64075.5,785.6,4992.0
5576,H34989,H,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,9.600000000000023,58636.9,714.6,5616.0
5577,H34990,H,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,9.600000000000023,63233.799999999996,998.1999999999999,7176.0
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000045,58782.0,1131.2,8738.800000000001
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,9.699999999999989,60913.8,1161.0,9366.0
5580,L52759,L,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,9.599999999999966,45934.5,867.2,9990.4
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,9.599999999999966,56570.399999999994,1319.1999999999998,10614.8
5582,M20441,M,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,9.600000000000023,69210.40000000001,1761.2,11547.7
5583,L52762,L,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,9.5,38782.799999999996,756.0,12480.0
5584,L52763,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,9.5,50022.7,1255.8,13104.0
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,9.5,47182.2,1315.6,13723.599999999999
5586,M20445,M,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,9.5,47782.200000000004,1338.6000000000001,14352.0
5587,M20446,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,9.400000000000034,49045.5,1543.5,15278.2
5588,L52767,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,9.399999999999977,63534.9,2230.7999999999997,16218.8
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,9.300000000000011,58881.600000000006,2030.4,16837.2
5590,M20449,M,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,9.399999999999977,74635.0,3277.5,17778.3
5591,M20450,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,9.399999999999977,79596.0,3564.0,18714.0
5592,L52771,L,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,9.5,53201.2,2129.3999999999996,19656.0
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,9.399999999999977,67107.90000000001,3035.5,20273.5
5594,L52773,L,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,9.299999999999955,64992.0,3216.0,20897.3
5595,L52774,L,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,9.299999999999955,56729.0,2449.5,21521.1
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,9.300000000000011,41601.6,1519.3999999999999,22152.0
5597,M20456,M,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,9.300000000000011,56444.600000000006,2715.8,23088.0
5598,L52777,L,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,9.300000000000011,55537.0,2849.0,24024.0
5599,L52778,L,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,9.300000000000011,75076.1,4115.900000000001,24655.9
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,9.300000000000011,51212.0,2511.0,25272.0
5601,L52780,L,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,9.300000000000011,54424.200000000004,3074.4,26216.4
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,9.300000000000011,54409.5,2915.4,26849.2
5603,L52782,L,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,9.200000000000045,72969.8,4813.6,27464.800000000003
5604,L52783,L,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,9.300000000000011,77452.0,5202.0,28098.0
5605,L52784,L,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,9.300000000000011,57191.399999999994,3477.6,28722.399999999998
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,9.300000000000011,62514.0,3891.6,29346.8
5607,L52786,L,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,9.300000000000011,40804.4,2265.6000000000004,29971.199999999997
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,9.300000000000011,44497.5,2499.0,30595.6
5609,M20468,M,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,9.199999999999989,51286.8,3191.6000000000004,31542.300000000003
5610,M20469,M,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,9.299999999999955,69037.8,5210.400000000001,32489.6
5611,L52790,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,9.299999999999955,57968.4,4408.400000000001,33426.799999999996
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,9.300000000000011,49383.0,3215.5,34040.700000000004
5613,L52792,L,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,9.300000000000011,63006.4,4748.8,34977.6
5614,M20473,M,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,9.300000000000011,57540.399999999994,4423.2,35602.200000000004
5615,H35028,H,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,9.199999999999989,46771.200000000004,3369.6,36527.4
5616,M20475,M,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,9.199999999999989,89624.09999999999,8698.6,38088.4
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,9.300000000000011,61272.0,5175.0,39037.5
5618,L52797,L,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,9.299999999999955,86346.0,7810.5,39674.799999999996
5619,M20478,M,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,9.399999999999977,48692.0,3818.4,40299.6
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,9.300000000000011,42310.799999999996,2890.7999999999997,41223.6
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,9.300000000000011,59020.5,5159.0,41848.200000000004
5622,M20481,M,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,9.300000000000011,70284.8,7398.4,42459.2
5623,L52802,L,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,9.300000000000011,63782.600000000006,5643.400000000001,43395.799999999996
5624,L52803,L,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,9.400000000000034,57281.399999999994,5118.299999999999,44034.3
5625,M20484,M,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,9.399999999999977,54206.1,5276.7,44644.6
5626,L52805,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,9.400000000000034,42163.2,3562.3999999999996,45566.600000000006
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,9.400000000000034,52097.5,4810.0,46190.8
5628,L52807,L,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,9.400000000000034,63560.6,6089.4,47751.3
5629,L52808,L,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,9.400000000000034,54016.0,4960.0,48375.5
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,9.5,72217.0,8069.8,49015.4
5631,M20490,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,9.399999999999977,53133.5,5231.099999999999,49639.799999999996
5632,L52811,L,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,9.399999999999977,55751.99999999999,5961.599999999999,50576.4
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,72652.8,8659.199999999999,51200.799999999996
5634,L52813,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,9.5,68732.5,7885.0,51825.2
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,9.599999999999966,76444.5,9492.0,52449.6
5636,L52815,L,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,9.5,71044.59999999999,8088.299999999999,53369.100000000006
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,9.399999999999977,65838.5,7871.5,53976.0
5638,M20497,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,9.5,68550.7,8067.5,54600.0
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,57873.9,6781.8,55553.8
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,9.5,47871.6,5166.0,56178.00000000001
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,9.5,73272.0,9391.2,56802.200000000004
5642,L52821,L,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,9.5,54942.899999999994,6863.2,57426.4
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,9.5,58005.99999999999,7216.799999999999,58032.0
5644,L52823,L,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,9.5,66108.0,7896.0,58656.0
5645,L52824,L,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,9.5,70947.9,9747.0,59280.0
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,9.5,46775.399999999994,5644.799999999999,59904.0
5647,M20506,M,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,61156.8,7254.000000000001,60801.0
5648,H35061,H,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,34839.0,2910.6,61736.4
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999977,62904.9,9114.699999999999,63315.7
5650,M20509,M,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999977,72962.40000000001,10578.0,63939.49999999999
5651,L52830,L,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,9.5,67412.8,9630.4,64896.0
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,9.5,66127.90000000001,9597.0,65520.0
5653,L52832,L,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,45765.5,5644.5,66413.40000000001
5654,L52833,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,55015.99999999999,7911.999999999999,67015.5
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,52959.2,0.0,0.0
5656,L52835,L,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,65605.09999999999,94.6,623.0
5657,M20516,M,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,62115.200000000004,188.8,1246.0
5658,L52837,L,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,46823.4,182.70000000000002,2180.5
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,75597.2,495.90000000000003,2802.6
5660,M20519,M,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,9.199999999999989,50220.0,360.0,3738.0
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,9.199999999999989,61590.9,625.5,4671.0
5662,L52841,L,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,9.199999999999989,74041.0,901.0,5293.799999999999
5663,L52842,L,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,9.300000000000011,54944.0,646.0,5918.5
5664,M20523,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,9.199999999999989,64718.99999999999,888.3,6541.5
5665,M20524,M,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,9.199999999999989,54018.9,842.4000000000001,7473.599999999999
5666,L52845,L,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,9.099999999999966,40405.5,591.3,8407.8
5667,L52846,L,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,9.199999999999989,61633.0,1249.9,9030.599999999999
5668,L52847,L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,9.199999999999989,39936.0,595.1999999999999,9653.4
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,64869.6,1494.8999999999999,10276.199999999999
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,58420.5,1422.0,11214.0
5671,L52850,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,9.300000000000011,64364.8,1762.8000000000002,12148.5
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,57064.8,1525.2,12775.6
5673,H35086,H,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,9.5,44566.2,1205.2,14333.6
5674,L52853,L,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,9.400000000000034,73100.0,2550.0,15891.6
5675,M20534,M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,9.5,59202.5,2252.5,16520.1
5676,M20535,M,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,9.399999999999977,61752.5,2380.0,17455.2
5677,L52856,L,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,9.5,59156.99999999999,2230.2,18396.2
5678,L52857,L,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,9.5,66227.7,3153.7000000000003,19019.8
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,9.5,57340.8,2280.6000000000004,19637.1
5680,M20539,M,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,9.5,71834.0,3234.0,20572.2
5681,M20540,M,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,9.400000000000034,69993.0,3484.5,21500.4
5682,L52861,L,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,9.400000000000034,61266.899999999994,3189.6,22435.2
5683,H35096,H,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,9.300000000000011,77669.9,3988.6,23058.4
5684,M20543,M,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,9.400000000000034,60018.4,2978.3,24616.4
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,9.400000000000034,58659.2,3017.6,25551.2
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,9.300000000000011,67579.2,3967.2000000000003,27100.5
5687,L52866,L,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,9.400000000000034,52061.2,2794.6,27732.4
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,9.399999999999977,39494.0,1656.2,28364.7
5689,M20548,M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,9.399999999999977,63465.8,4147.8,28988.1
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,9.400000000000034,47987.3,2985.6000000000004,29932.800000000003
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,9.5,64287.99999999999,4390.4,30556.4
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,9.400000000000034,74448.0,5640.0,31180.0
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,9.5,73134.1,5681.400000000001,31813.8
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,9.400000000000034,61171.3,4420.5,32739.0
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,9.400000000000034,68915.6,4935.6,33674.4
5696,L52875,L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,9.400000000000034,60942.0,4620.0,34298.0
5697,H35110,H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,9.399999999999977,55187.0,3875.2000000000003,34932.799999999996
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,9.399999999999977,66887.59999999999,5779.8,36492.299999999996
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,9.399999999999977,75647.0,7116.2,37116.1
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,9.5,48355.299999999996,3133.8999999999996,37739.899999999994
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,9.399999999999977,62275.200000000004,5116.8,38363.7
5702,M20561,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,9.399999999999977,73142.09999999999,6787.5,38987.5
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,9.399999999999977,66700.8,5529.6,39897.6
5704,H35117,H,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,9.399999999999977,66102.4,5902.0,40521.0
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,9.300000000000011,70354.5,7114.5,42093.0
5706,L52885,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,9.5,62581.200000000004,5904.7,42730.299999999996
5707,L52886,L,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,9.5,90300.0,9730.0,43354.1
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,9.400000000000034,62843.2,6119.4,43963.8
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,9.399999999999977,62184.600000000006,5519.8,44573.1
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,9.5,60061.600000000006,5597.0,45196.5
5711,H35124,H,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,9.5,65704.5,6835.5,45819.9
5712,L52891,L,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,9.400000000000034,55465.5,5456.8,47363.200000000004
5713,L52892,L,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,9.5,72618.0,8408.4,48001.799999999996
5714,L52893,L,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,9.699999999999989,60648.0,5928.0,48656.399999999994
5715,L52894,L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,9.600000000000023,58248.0,5688.0,49264.4
5716,H35129,H,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,9.699999999999989,57172.6,5728.0,49904.0
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,9.699999999999989,70678.8,8613.0,51480.0
5718,L52897,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,9.699999999999989,49062.600000000006,4692.7,52104.0
5719,L52898,L,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,9.600000000000023,52682.5,5492.5,52728.0
5720,L52899,L,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,9.699999999999989,60533.399999999994,7404.299999999999,53352.0
5721,L52900,L,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,9.599999999999966,74424.59999999999,8978.699999999999,53958.7
5722,M20581,M,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,9.5,62626.2,7595.0,54565.0
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,9.5,66364.8,7938.8,55482.6
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,9.5,70800.0,8640.0,56124.0
5725,L52904,L,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,9.5,72079.9,9204.9,57059.4
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,9.5,53093.700000000004,6308.5,57683.0
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,9.5,70039.8,9418.800000000001,58637.2
5728,M20587,M,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,9.5,53629.6,6570.4,59553.8
5729,M20588,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,9.5,65980.8,9001.6,60508.6
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,9.5,52229.100000000006,7032.900000000001,61424.600000000006
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,9.399999999999977,45362.9,5060.0,62340.0
5732,L52911,L,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,9.400000000000034,38188.799999999996,4120.799999999999,62943.200000000004
5733,L52912,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,9.5,62834.0,9078.0,63586.799999999996
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,9.5,64238.4,8899.2,64230.8
5735,L52914,L,302.3,311.8,1369,56.2,208,1,0,0,0,1,0,9.5,76937.8,11689.6,64854.4
5736,L52915,L,302.4,311.8,1673,30.1,210,0,0,0,0,0,0,9.400000000000034,50357.3,6321.0,65478.0
5737,M20596,M,302.4,311.9,1439,36.6,212,0,0,0,0,0,0,9.5,52667.4,7759.200000000001,66122.79999999999
5738,L52917,L,302.3,311.8,1574,42.8,215,0,0,0,0,0,0,9.5,67367.2,9202.0,67037.0
5739,L52918,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,9.399999999999977,62512.799999999996,0.0,0.0
5740,M20599,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0,9.5,51904.2,62.8,623.4
5741,M20600,M,302.3,311.7,1535,38.3,5,0,0,0,0,0,0,9.399999999999977,58790.49999999999,191.5,1558.5
5742,M20601,M,302.3,311.7,1483,40.5,8,0,0,0,0,0,0,9.399999999999977,60061.5,324.0,2493.6
5743,L52922,L,302.3,311.7,1414,47.0,11,0,0,0,0,0,0,9.399999999999977,66458.0,517.0,3428.7
5744,M20603,M,302.2,311.6,1379,42.9,13,0,0,0,0,0,0,9.400000000000034,59159.1,557.6999999999999,4050.8
5745,H35158,H,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,9.300000000000011,63133.200000000004,681.6,4984.0
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,9.399999999999977,39938.700000000004,422.1,6541.5
5747,M20606,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0,9.399999999999977,51666.0,726.8000000000001,7164.5
5748,L52927,L,302.1,311.5,1533,39.4,26,0,0,0,0,0,0,9.399999999999977,60400.2,1024.3999999999999,8099.0
5749,M20608,M,302.2,311.7,1576,34.0,28,0,0,0,0,0,0,9.5,53584.0,952.0,8727.6
5750,H35163,H,302.2,311.8,1330,62.4,31,0,0,0,0,0,0,9.600000000000023,82992.0,1934.3999999999999,9665.800000000001
5751,L52930,L,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,9.600000000000023,43185.8,784.8000000000001,11224.800000000001
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,9.5,63129.99999999999,1626.3999999999999,11848.4
5753,H35166,H,302.3,311.8,1804,25.0,43,0,0,0,0,0,0,9.5,45100.0,1075.0,13407.4
5754,L52933,L,302.2,311.6,1416,54.1,48,0,0,0,0,0,0,9.400000000000034,76605.6,2596.8,14956.800000000001
5755,L52934,L,302.1,311.5,1727,27.7,50,0,0,0,0,0,0,9.399999999999977,47837.9,1385.0,15575.0
5756,L52935,L,302.1,311.4,1391,49.2,52,0,0,0,0,0,0,9.299999999999955,68437.2,2558.4,16192.8
5757,M20616,M,302.0,311.5,1366,52.3,54,0,0,0,0,0,0,9.5,71441.8,2824.2,16821.0
